44982 , 0.0291 , 
44984 , 0.0320 , 
44986 , 0.0315 , 
44987 , 0.0288 , 
44989 , 0.0273 , 
44991 , 0.0344 , 
44993 , 0.0295 , 
44994 , 0.0305 , 
44996 , 0.0330 , 
44998 , 0.0295 , 
45000 , 0.0271 , 
45001 , 0.0317 , 
45003 , 0.0286 , 
45005 , 0.0327 , 
45007 , 0.0273 , 
45008 , 0.0278 , 
45010 , 0.0381 , 
45012 , 0.0247 , 
45014 , 0.0303 , 
45016 , 0.0303 , 
45018 , 0.0313 , 
45020 , 0.0374 , 
45021 , 0.0276 , 
45023 , 0.0310 , 
45025 , 0.0371 , 
45027 , 0.0310 , 
45028 , 0.0203 , 
45030 , 0.0317 , 
45032 , 0.0332 , 
45033 , 0.0242 , 
45035 , 0.0322 , 
45037 , 0.0366 , 
45039 , 0.0298 , 
45040 , 0.0264 , 
45042 , 0.0317 , 
45044 , 0.0291 , 
45046 , 0.0305 , 
45047 , 0.0239 , 
45049 , 0.0327 , 
45051 , 0.0344 , 
45052 , 0.0308 , 
45054 , 0.0303 , 
45057 , 0.0271 , 
45059 , 0.0337 , 
45060 , 0.0322 , 
45062 , 0.0300 , 
45064 , 0.0317 , 
45066 , 0.0339 , 
45067 , 0.0325 , 
45069 , 0.0269 , 
45071 , 0.0291 , 
45072 , 0.0322 , 
45074 , 0.0310 , 
45076 , 0.0303 , 
45078 , 0.0342 , 
45079 , 0.0303 , 
45081 , 0.0293 , 
45083 , 0.0283 , 
45085 , 0.0325 , 
45086 , 0.0315 , 
45088 , 0.0320 , 
45090 , 0.0317 , 
45091 , 0.0298 , 
45093 , 0.0266 , 
45095 , 0.0237 , 
45097 , 0.0273 , 
45099 , 0.0244 , 
45101 , 0.0291 , 
45103 , 0.0313 , 
45105 , 0.0315 , 
45106 , 0.0251 , 
45108 , 0.0303 , 
45110 , 0.0320 , 
45112 , 0.0327 , 
45113 , 0.0264 , 
45115 , 0.0273 , 
45117 , 0.0337 , 
45118 , 0.0364 , 
45120 , 0.0288 , 
45122 , 0.0342 , 
45124 , 0.0303 , 
45125 , 0.0266 , 
45127 , 0.0315 , 
45129 , 0.0337 , 
45131 , 0.0256 , 
45132 , 0.0254 , 
45134 , 0.0303 , 
45136 , 0.0266 , 
45137 , 0.0327 , 
45139 , 0.0303 , 
45142 , 0.0332 , 
45144 , 0.0327 , 
45145 , 0.0325 , 
45147 , 0.0273 , 
45149 , 0.0313 , 
45151 , 0.0273 , 
45152 , 0.0305 , 
45154 , 0.0298 , 
45156 , 0.0317 , 
45158 , 0.0305 , 
45159 , 0.0327 , 
45161 , 0.0317 , 
45163 , 0.0313 , 
45164 , 0.0283 , 
45166 , 0.0273 , 
45168 , 0.0344 , 
45170 , 0.0276 , 
45171 , 0.0347 , 
45173 , 0.0313 , 
45175 , 0.0337 , 
45177 , 0.0334 , 
45178 , 0.0354 , 
45180 , 0.0310 , 
45182 , 0.0378 , 
45184 , 0.0356 , 
45186 , 0.0315 , 
45188 , 0.0295 , 
45190 , 0.0298 , 
45191 , 0.0293 , 
45193 , 0.0337 , 
45195 , 0.0291 , 
45197 , 0.0320 , 
45198 , 0.0334 , 
45200 , 0.0295 , 
