71626 , 0.0337 , 
71628 , 0.0339 , 
71630 , 0.0366 , 
71631 , 0.0317 , 
71633 , 0.0344 , 
71635 , 0.0327 , 
71638 , 0.0364 , 
71639 , 0.0293 , 
71641 , 0.0347 , 
71643 , 0.0359 , 
71645 , 0.0396 , 
71646 , 0.0344 , 
71648 , 0.0381 , 
71650 , 0.0303 , 
71651 , 0.0342 , 
71653 , 0.0313 , 
71655 , 0.0310 , 
71657 , 0.0313 , 
71658 , 0.0291 , 
71660 , 0.0388 , 
71662 , 0.0334 , 
71664 , 0.0325 , 
71665 , 0.0344 , 
71667 , 0.0305 , 
71669 , 0.0383 , 
71671 , 0.0339 , 
71672 , 0.0354 , 
71674 , 0.0334 , 
71676 , 0.0359 , 
71677 , 0.0276 , 
71680 , 0.0305 , 
71682 , 0.0322 , 
71684 , 0.0349 , 
71685 , 0.0322 , 
71687 , 0.0349 , 
71689 , 0.0320 , 
71691 , 0.0317 , 
71692 , 0.0295 , 
71694 , 0.0369 , 
71696 , 0.0315 , 
71697 , 0.0342 , 
71699 , 0.0364 , 
71701 , 0.0337 , 
71703 , 0.0361 , 
71704 , 0.0383 , 
71706 , 0.0293 , 
71708 , 0.0322 , 
71710 , 0.0305 , 
71711 , 0.0303 , 
71713 , 0.0339 , 
71715 , 0.0364 , 
71716 , 0.0293 , 
71718 , 0.0356 , 
71720 , 0.0347 , 
71723 , 0.0293 , 
71724 , 0.0381 , 
71726 , 0.0371 , 
71728 , 0.0337 , 
71730 , 0.0300 , 
71731 , 0.0288 , 
71733 , 0.0313 , 
71735 , 0.0332 , 
71736 , 0.0315 , 
71738 , 0.0322 , 
71740 , 0.0344 , 
71742 , 0.0281 , 
71743 , 0.0293 , 
71745 , 0.0298 , 
71747 , 0.0359 , 
71749 , 0.0313 , 
71750 , 0.0325 , 
71752 , 0.0298 , 
71754 , 0.0349 , 
71756 , 0.0347 , 
71757 , 0.0313 , 
71759 , 0.0278 , 
71761 , 0.0349 , 
71763 , 0.0295 , 
71764 , 0.0334 , 
71767 , 0.0366 , 
71769 , 0.0378 , 
71770 , 0.0371 , 
71772 , 0.0349 , 
71774 , 0.0295 , 
71776 , 0.0327 , 
71777 , 0.0325 , 
71779 , 0.0339 , 
71781 , 0.0327 , 
71783 , 0.0378 , 
71784 , 0.0330 , 
71786 , 0.0347 , 
71788 , 0.0310 , 
71789 , 0.0325 , 
71791 , 0.0359 , 
71793 , 0.0300 , 
71795 , 0.0371 , 
71796 , 0.0322 , 
71798 , 0.0295 , 
71800 , 0.0298 , 
71802 , 0.0313 , 
71803 , 0.0352 , 
71805 , 0.0332 , 
71808 , 0.0320 , 
71809 , 0.0344 , 
71811 , 0.0378 , 
71813 , 0.0354 , 
71815 , 0.0366 , 
71816 , 0.0288 , 
71818 , 0.0352 , 
71820 , 0.0278 , 
71822 , 0.0322 , 
71823 , 0.0342 , 
71825 , 0.0327 , 
71827 , 0.0303 , 
71828 , 0.0317 , 
71830 , 0.0298 , 
71832 , 0.0303 , 
71834 , 0.0339 , 
71835 , 0.0356 , 
71837 , 0.0371 , 
71839 , 0.0364 , 
71841 , 0.0300 , 
71842 , 0.0291 , 
71844 , 0.0347 , 
71846 , 0.0308 , 
71848 , 0.0327 , 
71849 , 0.0369 , 
71852 , 0.0334 , 
71854 , 0.0347 , 
71855 , 0.0364 , 
71857 , 0.0325 , 
71859 , 0.0310 , 
71861 , 0.0334 , 
71862 , 0.0298 , 
71864 , 0.0342 , 
71866 , 0.0295 , 
71868 , 0.0300 , 
71869 , 0.0347 , 
71871 , 0.0337 , 
71873 , 0.0376 , 
71874 , 0.0308 , 
