63152 , 0.0347 , 
63154 , 0.0225 , 
63156 , 0.0315 , 
63157 , 0.0281 , 
63159 , 0.0286 , 
63161 , 0.0303 , 
63163 , 0.0361 , 
63164 , 0.0286 , 
63166 , 0.0310 , 
63168 , 0.0337 , 
63170 , 0.0371 , 
63171 , 0.0317 , 
63173 , 0.0354 , 
63175 , 0.0283 , 
63177 , 0.0295 , 
63178 , 0.0254 , 
63180 , 0.0332 , 
63182 , 0.0376 , 
63183 , 0.0303 , 
63185 , 0.0259 , 
63187 , 0.0242 , 
63190 , 0.0349 , 
63191 , 0.0317 , 
63193 , 0.0369 , 
63195 , 0.0286 , 
63197 , 0.0313 , 
63198 , 0.0291 , 
63200 , 0.0281 , 
63202 , 0.0334 , 
63203 , 0.0398 , 
63205 , 0.0332 , 
63207 , 0.0295 , 
63209 , 0.0291 , 
63210 , 0.0347 , 
63212 , 0.0303 , 
63214 , 0.0339 , 
63216 , 0.0330 , 
63217 , 0.0334 , 
63219 , 0.0334 , 
63221 , 0.0210 , 
63222 , 0.0254 , 
63224 , 0.0364 , 
63226 , 0.0249 , 
63228 , 0.0266 , 
63229 , 0.0244 , 
63232 , 0.0239 , 
63234 , 0.0322 , 
63236 , 0.0320 , 
63237 , 0.0342 , 
63239 , 0.0295 , 
63241 , 0.0286 , 
63242 , 0.0305 , 
63244 , 0.0305 , 
63246 , 0.0295 , 
63248 , 0.0369 , 
63249 , 0.0278 , 
63251 , 0.0325 , 
63253 , 0.0339 , 
63255 , 0.0247 , 
63256 , 0.0310 , 
63258 , 0.0261 , 
63260 , 0.0327 , 
63261 , 0.0288 , 
63263 , 0.0273 , 
63265 , 0.0300 , 
63267 , 0.0254 , 
63268 , 0.0322 , 
63270 , 0.0291 , 
63272 , 0.0344 , 
63275 , 0.0266 , 
63276 , 0.0283 , 
63278 , 0.0303 , 
63280 , 0.0269 , 
63282 , 0.0308 , 
63283 , 0.0281 , 
63285 , 0.0264 , 
63287 , 0.0234 , 
63288 , 0.0242 , 
63290 , 0.0313 , 
63292 , 0.0315 , 
63294 , 0.0261 , 
63295 , 0.0256 , 
63297 , 0.0259 , 
63299 , 0.0288 , 
63301 , 0.0310 , 
63302 , 0.0273 , 
63304 , 0.0310 , 
63306 , 0.0264 , 
63307 , 0.0337 , 
63309 , 0.0281 , 
63311 , 0.0256 , 
63313 , 0.0344 , 
63314 , 0.0310 , 
63316 , 0.0276 , 
63319 , 0.0334 , 
63321 , 0.0278 , 
63322 , 0.0266 , 
63324 , 0.0261 , 
63326 , 0.0249 , 
63328 , 0.0256 , 
63329 , 0.0305 , 
63331 , 0.0242 , 
63333 , 0.0305 , 
63334 , 0.0291 , 
63336 , 0.0288 , 
63338 , 0.0261 , 
63340 , 0.0276 , 
63341 , 0.0234 , 
63343 , 0.0212 , 
63345 , 0.0317 , 
63347 , 0.0303 , 
63348 , 0.0269 , 
63350 , 0.0278 , 
63352 , 0.0303 , 
63353 , 0.0305 , 
63355 , 0.0327 , 
63357 , 0.0293 , 
63360 , 0.0259 , 
63361 , 0.0327 , 
63363 , 0.0322 , 
63365 , 0.0295 , 
63367 , 0.0313 , 
63368 , 0.0283 , 
63370 , 0.0354 , 
63372 , 0.0334 , 
63373 , 0.0310 , 
63375 , 0.0298 , 
63377 , 0.0271 , 
63379 , 0.0300 , 
63380 , 0.0344 , 
63382 , 0.0300 , 
63384 , 0.0256 , 
63386 , 0.0276 , 
63387 , 0.0315 , 
63389 , 0.0266 , 
63391 , 0.0269 , 
63392 , 0.0244 , 
63394 , 0.0264 , 
63396 , 0.0313 , 
63398 , 0.0327 , 
63399 , 0.0337 , 
63401 , 0.0259 , 
63404 , 0.0322 , 
63406 , 0.0291 , 
63407 , 0.0266 , 
63409 , 0.0286 , 
63411 , 0.0308 , 
63413 , 0.0315 , 
63414 , 0.0322 , 
63416 , 0.0303 , 
63418 , 0.0337 , 
63419 , 0.0293 , 
63421 , 0.0359 , 
63423 , 0.0317 , 
63425 , 0.0286 , 
63426 , 0.0281 , 
63428 , 0.0308 , 
63430 , 0.0371 , 
63432 , 0.0298 , 
63433 , 0.0330 , 
63435 , 0.0347 , 
63437 , 0.0413 , 
63439 , 0.0313 , 
63440 , 0.0288 , 
63442 , 0.0308 , 
63444 , 0.0344 , 
63446 , 0.0332 , 
63448 , 0.0337 , 
63450 , 0.0305 , 
63452 , 0.0293 , 
63453 , 0.0264 , 
63455 , 0.0298 , 
63457 , 0.0327 , 
63459 , 0.0315 , 
63460 , 0.0271 , 
63462 , 0.0291 , 
63464 , 0.0264 , 
63465 , 0.0317 , 
63467 , 0.0332 , 
63469 , 0.0317 , 
63471 , 0.0322 , 
63472 , 0.0305 , 
63474 , 0.0332 , 
63476 , 0.0317 , 
63478 , 0.0293 , 
63479 , 0.0256 , 
63481 , 0.0317 , 
63483 , 0.0276 , 
63485 , 0.0305 , 
63486 , 0.0325 , 
63489 , 0.0293 , 
63491 , 0.0322 , 
63492 , 0.0310 , 
63494 , 0.0364 , 
63496 , 0.0332 , 
63498 , 0.0305 , 
63499 , 0.0325 , 
63501 , 0.0286 , 
63503 , 0.0283 , 
63505 , 0.0313 , 
63506 , 0.0344 , 
63508 , 0.0317 , 
63510 , 0.0254 , 
63511 , 0.0295 , 
63513 , 0.0327 , 
63515 , 0.0281 , 
63517 , 0.0354 , 
63518 , 0.0244 , 
63520 , 0.0383 , 
63522 , 0.0369 , 
63524 , 0.0298 , 
63525 , 0.0278 , 
63527 , 0.0344 , 
63529 , 0.0281 , 
63532 , 0.0295 , 
63533 , 0.0320 , 
63535 , 0.0271 , 
63537 , 0.0291 , 
63538 , 0.0293 , 
63540 , 0.0305 , 
63542 , 0.0298 , 
63544 , 0.0271 , 
63545 , 0.0313 , 
63547 , 0.0288 , 
63549 , 0.0254 , 
63551 , 0.0344 , 
63552 , 0.0305 , 
63554 , 0.0286 , 
63556 , 0.0264 , 
63557 , 0.0308 , 
63559 , 0.0239 , 
63561 , 0.0254 , 
63563 , 0.0269 , 
63564 , 0.0281 , 
63566 , 0.0256 , 
63568 , 0.0244 , 
63570 , 0.0237 , 
63571 , 0.0305 , 
63574 , 0.0276 , 
63576 , 0.0308 , 
63577 , 0.0271 , 
63579 , 0.0300 , 
63581 , 0.0261 , 
63583 , 0.0278 , 
63584 , 0.0242 , 
63586 , 0.0259 , 
63588 , 0.0278 , 
63590 , 0.0283 , 
63591 , 0.0286 , 
63593 , 0.0339 , 
63595 , 0.0322 , 
63597 , 0.0361 , 
63598 , 0.0237 , 
63600 , 0.0215 , 
63602 , 0.0261 , 
63603 , 0.0254 , 
63605 , 0.0303 , 
63607 , 0.0266 , 
63609 , 0.0244 , 
63610 , 0.0269 , 
63612 , 0.0310 , 
63614 , 0.0305 , 
63617 , 0.0251 , 
63618 , 0.0256 , 
63620 , 0.0334 , 
63622 , 0.0276 , 
63623 , 0.0300 , 
63625 , 0.0303 , 
63627 , 0.0337 , 
63629 , 0.0271 , 
63630 , 0.0298 , 
63632 , 0.0266 , 
63634 , 0.0281 , 
63636 , 0.0251 , 
63637 , 0.0281 , 
63639 , 0.0320 , 
63641 , 0.0283 , 
63642 , 0.0325 , 
63644 , 0.0298 , 
63646 , 0.0344 , 
63648 , 0.0281 , 
63649 , 0.0337 , 
63651 , 0.0327 , 
63653 , 0.0349 , 
63655 , 0.0261 , 
63656 , 0.0356 , 
63659 , 0.0334 , 
63661 , 0.0273 , 
63663 , 0.0251 , 
63664 , 0.0325 , 
63666 , 0.0352 , 
63668 , 0.0334 , 
63669 , 0.0256 , 
63671 , 0.0317 , 
63673 , 0.0293 , 
63675 , 0.0339 , 
63676 , 0.0293 , 
63678 , 0.0298 , 
63680 , 0.0278 , 
63682 , 0.0305 , 
63683 , 0.0342 , 
63685 , 0.0278 , 
63687 , 0.0305 , 
63688 , 0.0352 , 
63690 , 0.0325 , 
63692 , 0.0303 , 
63694 , 0.0347 , 
63695 , 0.0242 , 
63697 , 0.0276 , 
63699 , 0.0251 , 
